wkt_geom	OBJECTID	OBJTYPE	NAVN	KOMM	OPPDATERIN	Shape_Leng	Shape_Area	AREA	PERIMETER	ANSLAG_FRI
POLYGON((5.442323 61.973934,5.475942 61.985968,5.511967 61.973844,5.538057 61.965051,5.532266 61.960752,5.495903 61.933727,5.487982 61.927832,5.473542 61.917080,5.453918 61.920633,5.423107 61.926203,5.334482 61.902032,5.221447 61.899332,5.201086 61.887830,5.179980 61.875896,5.025472 61.894255,4.832871 61.955527,4.441189 62.031941,4.548884 62.150097,4.578919 62.180845,4.965886 62.097381,5.152978 62.059299,5.222887 62.044978,5.206974 61.978715,5.202234 61.958930,5.284051 61.930611,5.369140 61.987252,5.381215 61.985058,5.436788 61.974943,5.439492 61.974450,5.442323 61.973934))	163	Kommune	Vågsøy	1439		155171.697456	828819053.283	828819053.282879	155171.697456	314976000
POLYGON((5.473542 61.917080,5.707231 61.896168,5.825757 61.852796,5.842429 61.840574,5.865449 61.823677,5.877187 61.815052,5.844757 61.773710,5.832285 61.757780,5.748617 61.750925,5.636587 61.741662,5.578804 61.759343,5.566349 61.763148,5.506097 61.753809,5.418535 61.740179,5.378108 61.711661,5.292698 61.717284,5.329350 61.679851,5.217935 61.662840,5.153846 61.684062,5.151298 61.670390,5.089769 61.670111,5.024622 61.686455,5.003481 61.691748,4.969461 61.700255,4.956300 61.707517,4.897158 61.740088,4.773097 61.696397,4.615844 61.707993,4.226494 61.783465,4.283296 61.849635,4.441189 62.031941,4.832871 61.955527,5.025472 61.894255,5.179980 61.875896,5.201086 61.887830,5.221447 61.899332,5.334482 61.902032,5.423107 61.926203,5.453918 61.920633,5.473542 61.917080))	164	Kommune	Bremanger	1438		226267.110345	1934962832.06	1934962832.05687	226267.110345	235136000
POLYGON((5.636587 61.741662,5.660092 61.722227,5.700318 61.688896,5.668669 61.644852,5.645989 61.613213,5.645809 61.612961,5.665927 61.589289,5.716401 61.585958,5.732512 61.566165,5.733433 61.565033,5.730733 61.564600,5.685851 61.557390,5.674039 61.555490,5.607937 61.544831,5.590789 61.542060,5.598835 61.521352,5.579706 61.514856,5.570433 61.511705,5.527959 61.511104,5.265794 61.507099,5.264801 61.504821,5.258134 61.489514,5.019831 61.456330,4.984983 61.456776,4.610593 61.461004,4.546437 61.480295,4.129898 61.490832,4.134790 61.537986,4.135637 61.546144,4.150996 61.678574,4.168460 61.714461,4.226494 61.783465,4.615844 61.707993,4.773097 61.696397,4.897158 61.740088,4.956300 61.707517,4.969461 61.700255,5.003481 61.691748,5.024622 61.686455,5.089769 61.670111,5.151298 61.670390,5.153846 61.684062,5.217935 61.662840,5.329350 61.679851,5.292698 61.717284,5.378108 61.711661,5.418535 61.740179,5.506097 61.753809,5.566349 61.763148,5.578804 61.759343,5.636587 61.741662))	165	Kommune	Flora	1401		242229.07441	2157240712.71	2157240712.7099	242229.07441	582630000
POLYGON((6.264280 61.639089,6.270524 61.607606,6.194711 61.584915,6.053769 61.575374,6.017576 61.556776,5.982654 61.538802,5.980310 61.537594,5.946566 61.540874,5.912432 61.510284,5.830317 61.512102,5.785370 61.513075,5.784351 61.513097,5.776739 61.507171,5.763988 61.497239,5.706601 61.499458,5.635396 61.465909,5.596680 61.459141,5.513811 61.444608,5.439825 61.461295,5.428748 61.482573,5.258134 61.489514,5.264801 61.504821,5.265794 61.507099,5.527959 61.511104,5.570433 61.511705,5.579706 61.514856,5.598835 61.521352,5.590789 61.542060,5.607937 61.544831,5.674039 61.555490,5.685851 61.557390,5.730733 61.564600,5.733433 61.565033,5.732512 61.566165,5.716401 61.585958,5.971267 61.641136,6.073553 61.632764,6.206497 61.648543,6.264280 61.639089))	166	Kommune	Naustdal	1433		131531.698494	396364631.604	396364631.604034	131531.698494	150744000
POLYGON((6.642092 61.460462,6.561720 61.428296,6.527393 61.407947,6.513987 61.399990,6.415686 61.341487,6.413046 61.339912,6.371767 61.350271,6.368353 61.351127,6.365596 61.381463,6.335528 61.388818,6.275560 61.403455,6.228611 61.397789,6.151700 61.388468,6.146378 61.389406,6.110413 61.395739,6.086553 61.367408,6.039560 61.378881,5.913653 61.357408,5.862156 61.368218,5.834960 61.405878,5.823361 61.421909,5.818780 61.421687,5.699903 61.415862,5.668674 61.414315,5.608308 61.420840,5.552166 61.426883,5.524310 61.439760,5.513811 61.444608,5.596680 61.459141,5.635396 61.465909,5.706601 61.499458,5.763988 61.497239,5.776739 61.507171,5.784351 61.513097,5.785370 61.513075,5.830317 61.512102,5.912432 61.510284,5.946566 61.540874,5.980310 61.537594,5.982654 61.538802,6.017576 61.556776,6.053769 61.575374,6.194711 61.584915,6.166806 61.548066,6.080753 61.525558,6.023081 61.510425,5.970226 61.455273,6.003254 61.444580,6.007905 61.443073,6.008927 61.442742,6.059026 61.451446,6.096397 61.457923,6.165855 61.436795,6.295390 61.466737,6.411454 61.469629,6.449539 61.480643,6.452394 61.481468,6.494986 61.493763,6.568936 61.483605,6.584254 61.481495,6.594140 61.490870,6.607151 61.503199,6.646212 61.484655,6.645991 61.483357,6.645076 61.477983,6.642092 61.460462))	167	Kommune	Førde	1432		186824.176765	605459269.531	605459269.530731	186824.176765	585763000
POLYGON((7.429796 61.182619,7.363373 61.152822,7.332590 61.138983,7.249736 61.159309,7.211966 61.153427,7.201106 61.132000,7.036648 61.118664,7.007067 61.097666,6.998804 61.091795,6.969897 61.095449,6.917441 61.102061,6.877225 61.156669,6.898058 61.172183,6.908203 61.179731,6.918925 61.187705,6.922498 61.190360,6.915280 61.243093,6.947446 61.253212,6.929157 61.271660,6.901713 61.269804,6.885669 61.304864,6.801288 61.295303,6.793398 61.311316,6.756846 61.314487,6.753561 61.313511,6.715405 61.302161,6.715846 61.287421,6.716608 61.261849,6.667306 61.268869,6.640396 61.272692,6.625811 61.280319,6.613545 61.286729,6.606681 61.290315,6.595505 61.349865,6.621672 61.365361,6.601329 61.390336,6.637225 61.409516,6.626786 61.417998,6.621638 61.422177,6.618762 61.424513,6.561720 61.428296,6.642092 61.460462,6.671186 61.479698,6.681092 61.486241,6.691485 61.493101,6.808733 61.570245,6.820262 61.543468,6.869729 61.533118,6.879776 61.515844,6.898737 61.483185,6.899412 61.429923,6.873920 61.413409,6.957290 61.408085,6.946814 61.371556,6.966370 61.365763,7.015947 61.351056,7.082154 61.293954,7.101138 61.292450,7.159621 61.287799,7.177119 61.286402,7.181656 61.272090,7.214119 61.283871,7.303891 61.248208,7.359708 61.182999,7.383580 61.182874,7.429796 61.182619))	168	Kommune	Sogndal	1420		190844.900608	871028413.956	871028413.956177	190844.900608	339651000
POLYGON((5.445647 61.207073,5.446743 61.167621,5.447586 61.137099,5.448265 61.112408,5.408912 61.080718,5.373860 61.052432,5.311155 61.086233,5.230658 61.087335,5.217651 61.092635,5.155673 61.117848,5.017096 61.177334,5.014427 61.178476,5.011329 61.195728,5.008755 61.210042,4.932733 61.218566,4.917201 61.236257,5.047938 61.249937,5.081950 61.253473,5.084750 61.253764,5.084798 61.266282,5.084840 61.277084,5.087100 61.276628,5.167891 61.260286,5.264995 61.282197,5.256773 61.261935,5.259355 61.260850,5.315803 61.237103,5.352251 61.241922,5.373143 61.244679,5.381698 61.236811,5.406771 61.213721,5.417212 61.211937,5.445647 61.207073))	169	Kommune	Hyllestad	1413		91551.6381821	393975811.196	393975811.195557	91551.638182	92059000
POLYGON((8.511606 61.402803,8.540692 61.396951,8.579833 61.389062,8.673338 61.395457,8.698566 61.397171,8.721470 61.398723,8.815473 61.343295,8.827081 61.336432,8.825315 61.289203,8.812811 61.291701,8.799421 61.294376,8.742724 61.274891,8.761942 61.253029,8.773419 61.253182,8.800043 61.253532,8.889156 61.209636,8.883617 61.195984,8.864048 61.147658,8.863774 61.146598,8.860797 61.135076,8.859996 61.131974,8.816267 61.135582,8.806921 61.136351,8.797956 61.137088,8.761732 61.112132,8.679739 61.055469,8.705432 61.044969,8.742820 61.029669,8.738210 61.004565,8.729107 60.997229,8.681314 60.958647,8.657226 60.939161,8.621083 60.951905,8.611172 60.974851,8.607959 60.982283,8.366333 61.048263,8.309201 61.091720,8.251698 61.073944,8.133872 61.109671,8.093850 61.157850,8.086284 61.166939,8.076674 61.178475,8.075607 61.179756,8.044000 61.178987,8.046926 61.192104,8.053213 61.220253,8.006716 61.234959,8.051167 61.232776,8.125991 61.271903,8.129127 61.273540,8.146082 61.282387,8.201164 61.304923,8.236929 61.318419,8.251138 61.339137,8.199918 61.352866,8.158136 61.371444,8.154358 61.398320,8.150355 61.426741,8.192253 61.438798,8.274827 61.431267,8.302536 61.445614,8.398553 61.417557,8.466138 61.397735,8.466261 61.397749,8.511606 61.402803))	170	Kommune	Vang	545		190416.663515	1520641106.67	1520641106.67004	190416.663515	97585000
POLYGON((6.877225 61.156669,6.917441 61.102061,6.969897 61.095449,6.998804 61.091795,7.030076 61.060194,7.027922 61.032509,7.003414 61.021999,6.980126 61.012001,6.798799 60.999474,6.750197 60.934118,6.719837 60.929317,6.693519 60.955890,6.657033 60.959552,6.657083 60.926329,6.541822 60.891636,6.499582 60.909617,6.513462 60.922329,6.479071 60.947271,6.443670 60.925493,6.439449 60.922894,6.387146 60.929496,6.304279 60.880735,6.210354 60.913739,6.136028 60.938428,6.149326 60.983754,6.166892 61.044974,6.184870 61.107418,6.193807 61.138379,6.369916 61.089729,6.484035 61.098729,6.568236 61.125869,6.588773 61.187764,6.605304 61.188510,6.654425 61.190714,6.710147 61.166519,6.877225 61.156669))	171	Kommune	Vik	1417		158877.334845	969600923.357	969600923.356812	158877.334845	156004000
POLYGON((4.776697 60.733942,4.879135 60.647729,4.897878 60.631893,4.903649 60.611972,4.921628 60.549730,4.997052 60.475691,4.965257 60.459998,4.944255 60.449620,4.934032 60.444565,4.898313 60.465605,4.808289 60.462974,4.417742 60.412583,4.403023 60.439541,4.401463 60.442395,4.362804 60.512941,4.331115 60.570508,4.266136 60.687822,4.658734 60.740575,4.776697 60.733942))	172	Kommune	Øygarden	1259		127715.547231	992420512.086	992420512.085693	127715.547231	211514000
POLYGON((5.620325 60.437961,5.526070 60.425413,5.317436 60.536094,5.508818 60.620922,5.572701 60.627558,5.609787 60.660624,5.606252 60.696547,5.650911 60.716443,5.673086 60.698648,5.667558 60.691008,5.627512 60.635553,5.633825 60.633079,5.673535 60.617505,5.674471 60.598810,5.634185 60.585073,5.613655 60.581849,5.599483 60.579847,5.586946 60.578074,5.602273 60.564646,5.630698 60.537460,5.657114 60.535358,5.676548 60.533807,5.710196 60.531116,5.722933 60.484379,5.720852 60.463938,5.647316 60.463563,5.620325 60.437961))	173	Kommune	Osterøy	1253		96521.6314016	320597014.668	320597014.668396	96521.631402	363306000
POLYGON((10.512597 60.707470,10.492462 60.688515,10.493067 60.683480,10.488535 60.669380,10.491547 60.653060,10.541301 60.649403,10.545068 60.644227,10.549260 60.622216,10.549534 60.620772,10.508661 60.564810,10.389087 60.550714,10.339129 60.533393,10.325937 60.528813,10.319835 60.526694,10.280246 60.531814,10.148890 60.548705,10.124865 60.535526,10.035355 60.632059,9.977389 60.736849,10.028268 60.731168,10.093311 60.762110,10.155818 60.778363,10.161541 60.779849,10.211235 60.792830,10.211859 60.792993,10.210750 60.792986,10.144799 60.792590,10.131885 60.804004,10.122281 60.812485,10.121598 60.813088,10.144284 60.815066,10.171374 60.817424,10.227400 60.822282,10.243313 60.843504,10.238844 60.855818,10.253807 60.871659,10.295301 60.869983,10.316756 60.862884,10.331569 60.857300,10.380129 60.839859,10.363393 60.815371,10.380938 60.784111,10.387134 60.773055,10.512597 60.707470))	174	Kommune	Søndre Land	536		124834.632179	728824281.808	728824281.807739	124834.632179	294721000
POLYGON((9.830746 60.456317,9.831114 60.453080,9.832081 60.447977,9.832728 60.443834,9.836276 60.441820,9.806081 60.417587,9.826290 60.389295,9.741873 60.356490,9.768992 60.346770,9.819444 60.365377,9.795741 60.325729,9.713184 60.314482,9.706681 60.313594,9.681013 60.311861,9.667763 60.310965,9.638175 60.308959,9.567452 60.304136,9.540703 60.302302,9.458933 60.296660,9.360462 60.334530,9.223927 60.353568,9.173526 60.360554,9.148815 60.363971,9.094469 60.393827,9.161779 60.411192,9.236393 60.430381,9.257204 60.455012,9.266517 60.466022,9.270445 60.470662,9.306208 60.512857,9.349933 60.564288,9.356352 60.565098,9.410592 60.571930,9.417289 60.547660,9.483906 60.528680,9.529584 60.529765,9.610945 60.531659,9.611302 60.518361,9.611784 60.500344,9.796980 60.463138,9.830746 60.456317))	175	Kommune	Flå	615		125428.080008	721526473.529	721526473.529419	125428.080008	68032000
POLYGON((5.627262 60.285923,5.574700 60.255900,5.519590 60.124403,5.485326 60.111274,5.455147 60.110486,5.398391 60.108986,5.331824 60.107194,5.253224 60.176091,5.357105 60.225353,5.434510 60.261914,5.491275 60.288648,5.520689 60.279702,5.576391 60.329537,5.570504 60.289142,5.595655 60.287719,5.627262 60.285923))	176	Kommune	Os	1243		73532.8282715	239385496.014	239385496.01403	73532.828271	814006000
POLYGON((10.711817 60.516043,10.692413 60.492025,10.710195 60.453973,10.671977 60.433856,10.819523 60.427371,10.903107 60.396292,10.902181 60.378704,10.933897 60.346688,10.864739 60.313923,10.763071 60.314074,10.715366 60.339112,10.656865 60.329677,10.608457 60.321846,10.585083 60.318057,10.575680 60.320441,10.547378 60.327613,10.501183 60.322072,10.457542 60.316820,10.395986 60.319628,10.366273 60.320973,10.388485 60.375224,10.356617 60.369392,10.338871 60.366140,10.261203 60.393621,10.202062 60.392319,10.194272 60.400310,10.156375 60.522194,10.124865 60.535526,10.148890 60.548705,10.280246 60.531814,10.319835 60.526694,10.325937 60.528813,10.339129 60.533393,10.389087 60.550714,10.508661 60.564810,10.548729 60.559586,10.571017 60.556674,10.601402 60.543537,10.613676 60.538225,10.607192 60.531461,10.595923 60.519698,10.634658 60.510949,10.648385 60.507844,10.711817 60.516043))	177	Kommune	Gran	534		138431.478379	761718302.733	761718302.73291	138431.478379	645935000
POLYGON((10.457542 60.316820,10.465335 60.299234,10.469937 60.288841,10.506180 60.286692,10.521970 60.285753,10.523425 60.281217,10.524242 60.278668,10.544864 60.214201,10.573879 60.198450,10.560686 60.165557,10.514808 60.171127,10.459639 60.189375,10.376285 60.223609,10.376270 60.223615,10.357277 60.216911,10.352327 60.220424,10.348562 60.223096,10.308910 60.251197,10.319490 60.263192,10.194272 60.400310,10.202062 60.392319,10.261203 60.393621,10.338871 60.366140,10.356617 60.369392,10.388485 60.375224,10.366273 60.320973,10.395986 60.319628,10.457542 60.316820))	178	Kommune	Jevnaker	532		80459.238554	212159982.532	212159982.531616	80459.238554	296978000
POLYGON((9.878064 60.163381,9.881702 60.127360,9.814295 60.098573,9.802268 60.093428,9.797832 60.091529,9.761736 60.073275,9.758115 60.070945,9.596269 60.129966,9.556336 60.144465,9.523172 60.152903,9.491849 60.164768,9.501113 60.226366,9.502638 60.236485,9.458933 60.296660,9.540703 60.302302,9.567452 60.304136,9.638175 60.308959,9.667763 60.310965,9.681013 60.311861,9.706681 60.313594,9.709046 60.295087,9.733826 60.285007,9.763603 60.272880,9.763337 60.272625,9.741124 60.251287,9.769119 60.211675,9.784072 60.203480,9.792519 60.201033,9.795376 60.201200,9.811498 60.202143,9.823690 60.197251,9.826996 60.195517,9.836275 60.190871,9.852970 60.186044,9.864870 60.181846,9.870251 60.179728,9.877868 60.164636,9.878064 60.163381))	179	Kommune	Krødsherad	622		82704.891798	374694592.883	374694592.882935	82704.891798	116373000
POLYGON((5.078463 59.938620,5.193199 59.874070,5.289181 59.846296,5.320626 59.807696,5.377269 59.736735,5.403790 59.723512,5.435594 59.726673,5.472028 59.730284,5.453355 59.717597,5.410644 59.688531,5.288065 59.644308,5.243991 59.573205,5.191760 59.555603,5.187413 59.515479,4.976921 59.496131,4.603689 59.558164,4.606768 59.562988,4.672073 59.664959,4.668363 59.682839,4.660879 59.718838,4.652520 59.758926,4.644897 59.788863,4.621212 59.865815,4.606463 59.913519,5.002571 59.932773,5.078463 59.938620))	180	Kommune	Bømlo	1219		167549.396051	1667348009.68	1667348009.67816	167549.396051	585857000
POLYGON((29.160778 71.120701,28.856649 70.985166,28.805380 70.962078,28.800099 70.959695,28.385276 70.761601,28.314454 70.755843,28.277047 70.710498,28.238889 70.664011,27.921593 70.561171,27.676392 70.520574,27.520071 70.429013,27.495295 70.414411,27.427909 70.399689,27.403259 70.450546,27.397477 70.462440,27.351505 70.556549,27.369955 70.586920,27.395550 70.628889,27.726729 70.790485,27.723614 70.802648,27.676022 70.986847,27.622500 71.043103,27.690713 71.085849,27.662559 71.126907,27.657653 71.134043,27.661225 71.140096,27.774300 71.329653,27.975652 71.317259,27.983831 71.316750,28.335944 71.294229,28.467203 71.279272,28.984077 71.161585,29.160778 71.120701))	181	Kommune	Gamvik	2023		271706.907958	3123053193.27	3123053193.27539	271706.907958	83088000
POLYGON((30.052063 70.940143,29.778675 70.762274,29.775449 70.755021,29.766345 70.734523,29.749575 70.727592,29.525726 70.634440,29.507586 70.603488,29.324502 70.536717,29.217680 70.497462,29.225968 70.477790,29.123864 70.478524,29.058752 70.497104,29.011764 70.510477,28.794676 70.505421,28.721161 70.586320,28.605906 70.627688,28.604188 70.628303,28.589847 70.653623,28.506966 70.673400,28.417257 70.694721,28.385276 70.761601,28.800099 70.959695,28.805380 70.962078,28.856649 70.985166,29.160778 71.120701,29.566142 71.023608,30.025424 70.944769,30.052063 70.940143))	182	Kommune	Berlevåg	2024		200717.766798	2457068736.41	2457068736.41113	200717.766798	82307000
POLYGON((22.691191 70.448021,22.689307 70.439662,22.674888 70.375436,22.657161 70.295852,22.569385 70.280201,22.499011 70.290281,22.424650 70.304848,22.397230 70.338124,22.347065 70.342957,22.283981 70.349011,22.172997 70.359601,21.384409 70.603145,21.175926 70.790018,21.701191 70.852974,21.911942 70.900949,22.240448 70.974787,22.298338 70.987680,22.642341 70.823379,22.765874 70.762569,22.761511 70.756409,22.751977 70.742937,22.868157 70.707232,22.824983 70.687709,22.872105 70.657396,22.833334 70.638010,22.869985 70.635865,22.899472 70.606499,22.834281 70.586443,22.794152 70.590510,22.705654 70.546851,22.701152 70.516206,22.691191 70.448021))	183	Kommune	Hasvik	2015		223020.358653	2768119659.32	2768119659.32275	223020.358653	79726000
POLYGON((26.111026 70.656306,26.126970 70.608586,26.140550 70.567777,26.148461 70.543938,26.097917 70.455044,26.020528 70.400517,26.006704 70.390742,26.004295 70.376465,25.999993 70.350911,25.992153 70.304152,26.062171 70.216187,25.974706 70.174570,25.989670 70.152330,25.915258 70.091006,25.955563 69.979696,25.922824 69.971039,25.840750 69.949278,25.767377 69.903158,25.606731 69.811897,25.520953 69.762773,25.496420 69.748672,25.458094 69.745923,25.250570 69.730876,25.234384 69.731750,24.966658 69.745973,24.879959 69.762617,24.584804 69.818771,24.218238 69.806552,24.115268 69.988278,24.072388 69.982492,23.911326 70.004488,23.953115 70.081933,23.961027 70.096526,24.121884 70.108505,24.143380 70.110094,24.177097 70.112581,24.214785 70.139630,24.219093 70.142717,24.493003 70.336848,24.636974 70.362890,24.683706 70.388594,24.705893 70.400771,24.733473 70.415883,24.696372 70.432523,24.674474 70.442329,24.680539 70.450995,24.685972 70.458750,24.688426 70.462252,24.831240 70.539778,24.862607 70.556709,24.868878 70.560090,24.977205 70.618276,25.313961 70.755069,25.504965 70.727790,25.533154 70.718248,25.562965 70.708143,25.634924 70.683690,25.786633 70.728699,25.941742 70.737639,25.940588 70.666967,26.016924 70.662213,26.111026 70.656306))	184	Kommune	Porsanger	2020		339447.036476	6035303574.79	6035303574.78809	339447.036476	219882000
